fips,election,candidate,party,vote
8025,2008,Bob Barr,Libertarian,3
8025,2008,Jonathan E. Allen,HeartQuake '08,2
8025,2008,Gloria LaRiva,Socialism and Liberation,1
8025,2008,Charles Jay,Boston Tea,1
8115,2008,"John S. McCain, III",Republican,857
8115,2008,Barack H. Obama,Democratic,468
8115,2008,Ralph Nader,Unaffiliated,12
8115,2008,Bob Barr,Libertarian,3
8115,2008,Cynthia A. McKinney,Green CO,3
8115,2008,Charles O. Baldwin,Constitution,2
8115,2008,Brian Moore,Socialist,2
8115,2008,Charles Jay,Boston Tea,2
8115,2008,Alan Keyes,America's Independent,1
8115,2008,Frank E. McEnulty,Unaffiliated,1
8033,2008,"John S. McCain, III",Republican,818
8033,2008,Barack H. Obama,Democratic,369
8033,2008,Charles O. Baldwin,Constitution,13
8033,2008,Ralph Nader,Unaffiliated,7
8033,2008,Bob Barr,Libertarian,7
8033,2008,Cynthia A. McKinney,Green CO,1
8033,2008,Brian Moore,Socialist,1
8033,2008,Alan Keyes,America's Independent,1
8017,2008,"John S. McCain, III",Republican,890
8017,2008,Barack H. Obama,Democratic,198
8017,2008,Ralph Nader,Unaffiliated,12
8017,2008,Charles O. Baldwin,Constitution,5
8017,2008,Bob Barr,Libertarian,3
8017,2008,Cynthia A. McKinney,Green CO,1
8017,2008,Alan Keyes,America's Independent,1
8017,2008,Frank E. McEnulty,Unaffiliated,1
8057,2008,"John S. McCain, III",Republican,624
8057,2008,Barack H. Obama,Democratic,277
8057,2008,Ralph Nader,Unaffiliated,5
8057,2008,Bob Barr,Libertarian,4
8057,2008,Cynthia A. McKinney,Green CO,2
8057,2008,Alan Keyes,America's Independent,1
8057,2008,Frank E. McEnulty,Unaffiliated,1
8061,2008,"John S. McCain, III",Republican,650
8061,2008,Barack H. Obama,Democratic,178
8061,2008,Ralph Nader,Unaffiliated,7
8061,2008,Charles O. Baldwin,Constitution,5
8061,2008,Alan Keyes,America's Independent,5
8061,2008,Frank E. McEnulty,Unaffiliated,4
8061,2008,Bob Barr,Libertarian,2
8061,2008,Charles Jay,Boston Tea,1
8079,2008,"John S. McCain, III",Republican,334
8079,2008,Barack H. Obama,Democratic,270
8079,2008,Bob Barr,Libertarian,7
8079,2008,Ralph Nader,Unaffiliated,6
8079,2008,Cynthia A. McKinney,Green CO,1
8079,2008,Charles O. Baldwin,Constitution,1
8079,2008,Brian Moore,Socialist,1
8079,2008,Gloria LaRiva,Socialism and Liberation,1
8079,2008,Alan Keyes,America's Independent,1
8079,2008,Jonathan E. Allen,HeartQuake '08,1
8053,2008,"John S. McCain, III",Republican,344
8053,2008,Barack H. Obama,Democratic,240
8053,2008,Ralph Nader,Unaffiliated,7
8053,2008,Charles O. Baldwin,Constitution,5
8053,2008,Alan Keyes,America's Independent,2
8053,2008,Bob Barr,Libertarian,1
8111,2008,Barack H. Obama,Democratic,264
8111,2008,"John S. McCain, III",Republican,218
8111,2008,Ralph Nader,Unaffiliated,5
8111,2008,Cynthia A. McKinney,Green CO,3
8111,2008,Charles O. Baldwin,Constitution,3
8111,2008,Bob Barr,Libertarian,2
8111,2008,Alan Keyes,America's Independent,1
9001,2008,Barack H. Obama,Democratic,242936
9001,2008,"John S. McCain, III",Republican,167736
9001,2008,Ralph Nader,Independent,3018
9001,2008,Charles O. Baldwin,-,42
9001,2008,Cynthia A. McKinney,-,6
9001,2008,Roger Calero,-,2
9001,2008,Brian Moore,-,1
9003,2008,Barack H. Obama,Democratic,268721
9003,2008,"John S. McCain, III",Republican,138984
9003,2008,Ralph Nader,Independent,4909
9003,2008,Charles O. Baldwin,-,84
9003,2008,Cynthia A. McKinney,-,20
9003,2008,Brian Moore,-,6
9003,2008,Roger Calero,-,4
9005,2008,Barack H. Obama,Democratic,51041
9005,2008,"John S. McCain, III",Republican,46173
9005,2008,Ralph Nader,Independent,1726
9005,2008,Charles O. Baldwin,-,22
9005,2008,Cynthia A. McKinney,-,4
9007,2008,Barack H. Obama,Democratic,52984
9007,2008,"John S. McCain, III",Republican,32918
9007,2008,Ralph Nader,Independent,1334
9007,2008,Charles O. Baldwin,-,11
9007,2008,Cynthia A. McKinney,-,4
9007,2008,Brian Moore,-,2
9009,2008,Barack H. Obama,Democratic,233589
9009,2008,"John S. McCain, III",Republican,144650
9009,2008,Ralph Nader,Independent,4543
9009,2008,Charles O. Baldwin,-,74
9009,2008,Cynthia A. McKinney,-,26
9009,2008,Roger Calero,-,3
9009,2008,Brian Moore,-,1
9011,2008,Barack H. Obama,Democratic,74776
9011,2008,"John S. McCain, III",Republican,48491
9011,2008,Ralph Nader,Independent,1559
9011,2008,Charles O. Baldwin,-,34
9011,2008,Cynthia A. McKinney,-,7
9011,2008,Brian Moore,-,7
9013,2008,Barack H. Obama,Democratic,45053
9013,2008,"John S. McCain, III",Republican,29266
9013,2008,Ralph Nader,Independent,1148
9013,2008,Charles O. Baldwin,-,17
9013,2008,Cynthia A. McKinney,-,14
9013,2008,Brian Moore,-,2
9013,2008,Roger Calero,-,1
9015,2008,Barack H. Obama,Democratic,28673
9015,2008,"John S. McCain, III",Republican,21210
9015,2008,Ralph Nader,Independent,925
9015,2008,Charles O. Baldwin,-,27
9015,2008,Cynthia A. McKinney,-,9
10003,2008,Barack H. Obama,Democratic,178768
10003,2008,"John S. McCain, III",Republican,74608
10003,2008,Ralph Nader,Independent DE,1571
10003,2008,Bob Barr,Libertarian,796
10003,2008,Charles O. Baldwin,Constitution,378
10003,2008,Cynthia A. McKinney,Green,248
10003,2008,Write-ins,-,204
10003,2008,Roger Calero,Socialist Workers,48
10005,2008,"John S. McCain, III",Republican,47939
10005,2008,Barack H. Obama,Democratic,40299
10005,2008,Ralph Nader,Independent DE,449
10005,2008,Bob Barr,Libertarian,169
10005,2008,Charles O. Baldwin,Constitution,141
10005,2008,Cynthia A. McKinney,Green,67
10005,2008,Roger Calero,Socialist Workers,6
10001,2008,Barack H. Obama,Democratic,36392
10001,2008,"John S. McCain, III",Republican,29827
10001,2008,Ralph Nader,Independent DE,381
10001,2008,Bob Barr,Libertarian,144
10001,2008,Charles O. Baldwin,Constitution,107
10001,2008,Cynthia A. McKinney,Green,70
10001,2008,Roger Calero,Socialist Workers,4
11001,2008,Barack H. Obama,Democratic,245800
11001,2008,"John S. McCain, III",Republican,17367
11001,2008,Write-ins,-,1138
11001,2008,Ralph Nader,Independent,958
11001,2008,Cynthia A. McKinney,DC Statehood Green,590
12086,2008,Barack H. Obama,FL Democratic,499831
12086,2008,"John S. McCain, III",Republican FL,360551
12086,2008,Ralph Nader,Ecology FL,1418
12086,2008,Write-ins,-,1150
12086,2008,Bob Barr,Libertarian FL,566
12086,2008,Charles O. Baldwin,Constitution FL,284
12086,2008,Cynthia A. McKinney,Green FL,247
12086,2008,Gloria LaRiva,Socialism and Liberation,245
12086,2008,Alan Keyes,America's Independent FL,112
12086,2008,Charles Jay,Boston Tea Party FL,75
12086,2008,Roger Calero,FL Socialist Workers,57
12086,2008,Thomas R. Stevens,Objectivist FL,39
12086,2008,Gene C. Amondson,Prohibition,31
12086,2008,Brian Moore,Socialist FL,30
12011,2008,Barack H. Obama,FL Democratic,492640
12011,2008,"John S. McCain, III",Republican FL,237729
12011,2008,Ralph Nader,Ecology FL,1745
12011,2008,Write-ins,-,1193
12011,2008,Bob Barr,Libertarian FL,787
12011,2008,Charles O. Baldwin,Constitution FL,394
12011,2008,Cynthia A. McKinney,Green FL,192
12011,2008,Alan Keyes,America's Independent FL,150
12011,2008,Gloria LaRiva,Socialism and Liberation,130
12011,2008,Charles Jay,Boston Tea Party FL,35
12011,2008,Roger Calero,FL Socialist Workers,31
12011,2008,Brian Moore,Socialist FL,24
12011,2008,Thomas R. Stevens,Objectivist FL,23
12011,2008,Gene C. Amondson,Prohibition,18
12099,2008,Barack H. Obama,FL Democratic,361271
12099,2008,"John S. McCain, III",Republican FL,226037
12099,2008,Ralph Nader,Ecology FL,1481
12099,2008,Write-ins,-,936
12099,2008,Bob Barr,Libertarian FL,807
12099,2008,Charles O. Baldwin,Constitution FL,395
12099,2008,Cynthia A. McKinney,Green FL,165
12099,2008,Alan Keyes,America's Independent FL,136
12099,2008,Gloria LaRiva,Socialism and Liberation,95
12099,2008,Roger Calero,FL Socialist Workers,30
12099,2008,Thomas R. Stevens,Objectivist FL,26
12099,2008,Charles Jay,Boston Tea Party FL,22
12099,2008,Gene C. Amondson,Prohibition,20
12099,2008,Brian Moore,Socialist FL,15
12057,2008,Barack H. Obama,FL Democratic,272963
12057,2008,"John S. McCain, III",Republican FL,236355
12057,2008,Ralph Nader,Ecology FL,1832
12057,2008,Write-ins,-,1189
12057,2008,Bob Barr,Libertarian FL,1148
12057,2008,Charles O. Baldwin,Constitution FL,413
12057,2008,Cynthia A. McKinney,Green FL,226
12057,2008,Alan Keyes,America's Independent FL,175
12057,2008,Gloria LaRiva,Socialism and Liberation,85
12057,2008,Charles Jay,Boston Tea Party FL,30
12057,2008,Thomas R. Stevens,Objectivist FL,26
12057,2008,Brian Moore,Socialist FL,24
12057,2008,Roger Calero,FL Socialist Workers,22
12057,2008,Gene C. Amondson,Prohibition,13
12095,2008,Barack H. Obama,FL Democratic,273009
12095,2008,"John S. McCain, III",Republican FL,186832
12095,2008,Bob Barr,Libertarian FL,1009
12095,2008,Ralph Nader,Ecology FL,998
12095,2008,Charles O. Baldwin,Constitution FL,405
12095,2008,Write-ins,-,328
12095,2008,Alan Keyes,America's Independent FL,137
12095,2008,Cynthia A. McKinney,Green FL,128
12095,2008,Gloria LaRiva,Socialism and Liberation,74
12095,2008,Charles Jay,Boston Tea Party FL,38
12095,2008,Thomas R. Stevens,Objectivist FL,30
12095,2008,Roger Calero,FL Socialist Workers,21
12095,2008,Brian Moore,Socialist FL,20
12095,2008,Gene C. Amondson,Prohibition,10
12103,2008,Barack H. Obama,FL Democratic,248299
12103,2008,"John S. McCain, III",Republican FL,210066
12103,2008,Ralph Nader,Ecology FL,2422
12103,2008,Write-ins,-,1870
12103,2008,Bob Barr,Libertarian FL,1259
12103,2008,Charles O. Baldwin,Constitution FL,634
12103,2008,Cynthia A. McKinney,Green FL,212
12103,2008,Alan Keyes,America's Independent FL,149
12103,2008,Gloria LaRiva,Socialism and Liberation,80
12103,2008,Charles Jay,Boston Tea Party FL,45
12103,2008,Roger Calero,FL Socialist Workers,39
12103,2008,Brian Moore,Socialist FL,31
12103,2008,Thomas R. Stevens,Objectivist FL,31
12103,2008,Gene C. Amondson,Prohibition,15
12031,2008,"John S. McCain, III",Republican FL,210537
12031,2008,Barack H. Obama,FL Democratic,202618
12031,2008,Ralph Nader,Ecology FL,1004
12031,2008,Bob Barr,Libertarian FL,896
12031,2008,Write-ins,-,734
12031,2008,Charles O. Baldwin,Constitution FL,298
12031,2008,Ron Paul,-,174
12031,2008,Alan Keyes,America's Independent FL,136
12031,2008,Cynthia A. McKinney,Green FL,129
12031,2008,Gloria LaRiva,Socialism and Liberation,44
12031,2008,Charles Jay,Boston Tea Party FL,31
12031,2008,Brian Moore,Socialist FL,23
12031,2008,None of these Candidates,-,23
12031,2008,Roger Calero,FL Socialist Workers,22
12031,2008,Thomas R. Stevens,Objectivist FL,12
12031,2008,Gene C. Amondson,Prohibition,11
12031,2008,Bradford Lyttle,-,1
12071,2008,"John S. McCain, III",Republican FL,147608
12071,2008,Barack H. Obama,FL Democratic,119701
12071,2008,Ralph Nader,Ecology FL,979
12071,2008,Write-ins,-,701
12071,2008,Bob Barr,Libertarian FL,555
12071,2008,Charles O. Baldwin,Constitution FL,201
12071,2008,Alan Keyes,America's Independent FL,88
12071,2008,Cynthia A. McKinney,Green FL,68
12071,2008,Gloria LaRiva,Socialism and Liberation,27
12071,2008,Thomas R. Stevens,Objectivist FL,13
12071,2008,Charles Jay,Boston Tea Party FL,12
12071,2008,Roger Calero,FL Socialist Workers,10
12071,2008,Brian Moore,Socialist FL,10
12071,2008,Gene C. Amondson,Prohibition,4
12009,2008,"John S. McCain, III",Republican FL,157589
12009,2008,Barack H. Obama,FL Democratic,127620
12009,2008,Ralph Nader,Ecology FL,1091
12009,2008,Write-ins,-,1068
12009,2008,Bob Barr,Libertarian FL,784
12009,2008,Charles O. Baldwin,Constitution FL,373
12009,2008,Alan Keyes,America's Independent FL,132
12009,2008,Cynthia A. McKinney,Green FL,114
12009,2008,Charles Jay,Boston Tea Party FL,57
12009,2008,Gloria LaRiva,Socialism and Liberation,36
12009,2008,Roger Calero,FL Socialist Workers,23
12009,2008,Gene C. Amondson,Prohibition,14
12009,2008,Brian Moore,Socialist FL,13
12009,2008,Thomas R. Stevens,Objectivist FL,13
12105,2008,"John S. McCain, III",Republican FL,128878
12105,2008,Barack H. Obama,FL Democratic,113865
12105,2008,Ralph Nader,Ecology FL,932
12105,2008,Write-ins,-,871
12105,2008,Bob Barr,Libertarian FL,565
12105,2008,Charles O. Baldwin,Constitution FL,296
12105,2008,Cynthia A. McKinney,Green FL,85
12105,2008,Alan Keyes,America's Independent FL,74
12105,2008,Gloria LaRiva,Socialism and Liberation,47
12105,2008,Charles Jay,Boston Tea Party FL,36
12105,2008,Roger Calero,FL Socialist Workers,25
12105,2008,Brian Moore,Socialist FL,12
12105,2008,Gene C. Amondson,Prohibition,10
12105,2008,Thomas R. Stevens,Objectivist FL,8
12127,2008,Barack H. Obama,FL Democratic,127795
12127,2008,"John S. McCain, III",Republican FL,113938
12127,2008,Write-ins,-,1031
12127,2008,Ralph Nader,Ecology FL,939
12127,2008,Bob Barr,Libertarian FL,627
12127,2008,Charles O. Baldwin,Constitution FL,251
12127,2008,Cynthia A. McKinney,Green FL,80
12127,2008,Alan Keyes,America's Independent FL,74
12127,2008,Gloria LaRiva,Socialism and Liberation,46
12127,2008,Charles Jay,Boston Tea Party FL,29
12127,2008,Roger Calero,FL Socialist Workers,15
12127,2008,Gene C. Amondson,Prohibition,12
12127,2008,Brian Moore,Socialist FL,10
12127,2008,Thomas R. Stevens,Objectivist FL,8
12101,2008,"John S. McCain, III",Republican FL,110104
12101,2008,Barack H. Obama,FL Democratic,102417
12101,2008,Ralph Nader,Ecology FL,1184
12101,2008,Write-ins,-,723
12101,2008,Bob Barr,Libertarian FL,569
12101,2008,Charles O. Baldwin,Constitution FL,264
12101,2008,Cynthia A. McKinney,Green FL,93
12101,2008,Alan Keyes,America's Independent FL,76
12101,2008,Gloria LaRiva,Socialism and Liberation,55
12101,2008,Charles Jay,Boston Tea Party FL,29
12101,2008,Brian Moore,Socialist FL,26
12101,2008,Roger Calero,FL Socialist Workers,23
12101,2008,Thomas R. Stevens,Objectivist FL,14
12101,2008,Gene C. Amondson,Prohibition,12
12115,2008,"John S. McCain, III",Republican FL,102897
12115,2008,Barack H. Obama,FL Democratic,102686
12115,2008,Ralph Nader,Ecology FL,845
12115,2008,Write-ins,-,652
12115,2008,Bob Barr,Libertarian FL,507
12115,2008,Charles O. Baldwin,Constitution FL,192
12115,2008,Cynthia A. McKinney,Green FL,81
12115,2008,Alan Keyes,America's Independent FL,53
12115,2008,Gloria LaRiva,Socialism and Liberation,29
12115,2008,Charles Jay,Boston Tea Party FL,26
12115,2008,Roger Calero,FL Socialist Workers,12
12115,2008,Brian Moore,Socialist FL,10
12115,2008,Thomas R. Stevens,Objectivist FL,10
12115,2008,Gene C. Amondson,Prohibition,5
12117,2008,"John S. McCain, III",Republican FL,105070
12117,2008,Barack H. Obama,FL Democratic,99335
12117,2008,Bob Barr,Libertarian FL,557
12117,2008,Write-ins,-,531
12117,2008,Ralph Nader,Ecology FL,524
12117,2008,Charles O. Baldwin,Constitution FL,212
12117,2008,Cynthia A. McKinney,Green FL,67
12117,2008,Alan Keyes,America's Independent FL,55
12117,2008,Gloria LaRiva,Socialism and Liberation,26
12117,2008,Charles Jay,Boston Tea Party FL,16
12117,2008,Thomas R. Stevens,Objectivist FL,16
12117,2008,Roger Calero,FL Socialist Workers,8
12117,2008,Brian Moore,Socialist FL,7
12117,2008,Gene C. Amondson,Prohibition,2
12081,2008,"John S. McCain, III",Republican FL,80721
12081,2008,Barack H. Obama,FL Democratic,70034
12081,2008,Ralph Nader,Ecology FL,640
12081,2008,Write-ins,-,473
12081,2008,Bob Barr,Libertarian FL,345
12081,2008,Charles O. Baldwin,Constitution FL,111
12081,2008,Cynthia A. McKinney,Green FL,45
12081,2008,Alan Keyes,America's Independent FL,43
12081,2008,Gloria LaRiva,Socialism and Liberation,16
12081,2008,Charles Jay,Boston Tea Party FL,14
12081,2008,Roger Calero,FL Socialist Workers,12
12081,2008,Brian Moore,Socialist FL,7
12081,2008,Gene C. Amondson,Prohibition,3
12081,2008,Thomas R. Stevens,Objectivist FL,3
12083,2008,"John S. McCain, III",Republican FL,89628
12083,2008,Barack H. Obama,FL Democratic,70839
12083,2008,Ralph Nader,Ecology FL,765
12083,2008,Write-ins,-,520
12083,2008,Bob Barr,Libertarian FL,374
12083,2008,Charles O. Baldwin,Constitution FL,185
12083,2008,Alan Keyes,America's Independent FL,66
12083,2008,Cynthia A. McKinney,Green FL,59
12083,2008,Gloria LaRiva,Socialism and Liberation,42
12083,2008,Charles Jay,Boston Tea Party FL,17
12083,2008,Brian Moore,Socialist FL,15
12083,2008,Roger Calero,FL Socialist Workers,11
12083,2008,Gene C. Amondson,Prohibition,11
12083,2008,Thomas R. Stevens,Objectivist FL,10
12021,2008,"John S. McCain, III",Republican FL,86379
12021,2008,Barack H. Obama,FL Democratic,54450
12021,2008,Ralph Nader,Ecology FL,410
12021,2008,Bob Barr,Libertarian FL,285
12021,2008,Write-ins,-,271
12021,2008,Charles O. Baldwin,Constitution FL,111
12021,2008,Cynthia A. McKinney,Green FL,28
12021,2008,Alan Keyes,America's Independent FL,25
12021,2008,Gloria LaRiva,Socialism and Liberation,10
12021,2008,Charles Jay,Boston Tea Party FL,7
12021,2008,Thomas R. Stevens,Objectivist FL,6
12021,2008,Roger Calero,FL Socialist Workers,3
12021,2008,Brian Moore,Socialist FL,2
12021,2008,Gene C. Amondson,Prohibition,1
12069,2008,"John S. McCain, III",Republican FL,82802
12069,2008,Barack H. Obama,FL Democratic,62948
12069,2008,Ralph Nader,Ecology FL,501
12069,2008,Write-ins,-,445
12069,2008,Bob Barr,Libertarian FL,340
12069,2008,Charles O. Baldwin,Constitution FL,144
12069,2008,Alan Keyes,America's Independent FL,53
12069,2008,Cynthia A. McKinney,Green FL,52
12069,2008,Gloria LaRiva,Socialism and Liberation,31
12069,2008,Charles Jay,Boston Tea Party FL,25
12069,2008,Thomas R. Stevens,Objectivist FL,11
12069,2008,Gene C. Amondson,Prohibition,7
12069,2008,Roger Calero,FL Socialist Workers,6
12069,2008,Brian Moore,Socialist FL,6
12033,2008,"John S. McCain, III",Republican FL,91411
12033,2008,Barack H. Obama,FL Democratic,61572
12033,2008,Charles O. Baldwin,Constitution FL,508
12033,2008,Write-ins,-,427
12033,2008,Ralph Nader,Ecology FL,423
12033,2008,Bob Barr,Libertarian FL,314
12033,2008,Alan Keyes,America's Independent FL,102
12033,2008,Cynthia A. McKinney,Green FL,58
12033,2008,Gloria LaRiva,Socialism and Liberation,31
12033,2008,Roger Calero,FL Socialist Workers,9
12033,2008,Charles Jay,Boston Tea Party FL,9
12033,2008,Brian Moore,Socialist FL,4
12033,2008,Gene C. Amondson,Prohibition,3
12033,2008,Thomas R. Stevens,Objectivist FL,3
12073,2008,Barack H. Obama,FL Democratic,91747
12073,2008,"John S. McCain, III",Republican FL,55705
12073,2008,Ralph Nader,Ecology FL,434
12073,2008,Bob Barr,Libertarian FL,354
12073,2008,Write-ins,-,327
12073,2008,Charles O. Baldwin,Constitution FL,172
12073,2008,Cynthia A. McKinney,Green FL,67
12073,2008,Alan Keyes,America's Independent FL,64
12073,2008,Gloria LaRiva,Socialism and Liberation,20
12073,2008,Charles Jay,Boston Tea Party FL,15
12073,2008,Roger Calero,FL Socialist Workers,10
12073,2008,Thomas R. Stevens,Objectivist FL,9
12073,2008,Brian Moore,Socialist FL,8
12073,2008,Gene C. Amondson,Prohibition,3
12111,2008,Barack H. Obama,FL Democratic,67125
12111,2008,"John S. McCain, III",Republican FL,52512
12111,2008,Ralph Nader,Ecology FL,484
12111,2008,Write-ins,-,395
12111,2008,Bob Barr,Libertarian FL,215
12111,2008,Charles O. Baldwin,Constitution FL,93
12111,2008,Cynthia A. McKinney,Green FL,45
12111,2008,Gloria LaRiva,Socialism and Liberation,36
12111,2008,Alan Keyes,America's Independent FL,35
12111,2008,Charles Jay,Boston Tea Party FL,12
12111,2008,Brian Moore,Socialist FL,9
12111,2008,Roger Calero,FL Socialist Workers,8
12111,2008,Thomas R. Stevens,Objectivist FL,4
12111,2008,Gene C. Amondson,Prohibition,1
12097,2008,Barack H. Obama,FL Democratic,59962
12097,2008,"John S. McCain, III",Republican FL,40086
12097,2008,Write-ins,-,255
12097,2008,Ralph Nader,Ecology FL,210
12097,2008,Bob Barr,Libertarian FL,192
12097,2008,Charles O. Baldwin,Constitution FL,99
12097,2008,Cynthia A. McKinney,Green FL,39
12097,2008,Gloria LaRiva,Socialism and Liberation,38
12097,2008,Alan Keyes,America's Independent FL,19
12097,2008,Charles Jay,Boston Tea Party FL,11
12097,2008,Thomas R. Stevens,Objectivist FL,7
12097,2008,Roger Calero,FL Socialist Workers,3
12097,2008,Brian Moore,Socialist FL,2
12097,2008,Gene C. Amondson,Prohibition,2
12109,2008,"John S. McCain, III",Republican FL,69222
12109,2008,Barack H. Obama,FL Democratic,35791
12109,2008,Ralph Nader,Ecology FL,334
12109,2008,Bob Barr,Libertarian FL,277
12109,2008,Write-ins,-,237
12109,2008,Charles O. Baldwin,Constitution FL,89
12109,2008,Cynthia A. McKinney,Green FL,54
12109,2008,Alan Keyes,America's Independent FL,45
12109,2008,Gloria LaRiva,Socialism and Liberation,10
12109,2008,Charles Jay,Boston Tea Party FL,8
12109,2008,Roger Calero,FL Socialist Workers,6
12109,2008,Gene C. Amondson,Prohibition,3
12109,2008,Thomas R. Stevens,Objectivist FL,3
12109,2008,Brian Moore,Socialist FL,2
12001,2008,Barack H. Obama,FL Democratic,75565
12001,2008,"John S. McCain, III",Republican FL,48513
12001,2008,Bob Barr,Libertarian FL,582
12001,2008,Ralph Nader,Ecology FL,578
12001,2008,Write-ins,-,448
12001,2008,Charles O. Baldwin,Constitution FL,129
