fips,election,candidate,party,vote
42011,2000,Howard Phillips,Constitution,125
42129,2000,George W. Bush,Republican,80858
42129,2000,Albert Gore Jr.,Democratic,71792
42129,2000,Ralph Nader,Green,2601
42129,2000,Patrick Buchanan,Reform,908
42129,2000,Howard Phillips,Constitution,323
42129,2000,Harry Browne,Libertarian,227
42077,2000,Albert Gore Jr.,Democratic,56667
42077,2000,George W. Bush,Republican,55492
42077,2000,Ralph Nader,Green,3278
42077,2000,Harry Browne,Libertarian,322
42077,2000,Patrick Buchanan,Reform,307
42077,2000,Howard Phillips,Constitution,214
42077,2000,Write-ins,-,27
42095,2000,Albert Gore Jr.,Democratic,53097
42095,2000,George W. Bush,Republican,47396
42095,2000,Ralph Nader,Green,3012
42095,2000,Howard Phillips,Constitution,592
42095,2000,Patrick Buchanan,Reform,324
42095,2000,Harry Browne,Libertarian,269
42079,2000,Albert Gore Jr.,Democratic,62199
42079,2000,George W. Bush,Republican,52328
42079,2000,Ralph Nader,Green,3456
42079,2000,Howard Phillips,Constitution,981
42079,2000,Patrick Buchanan,Reform,474
42079,2000,Harry Browne,Libertarian,148
42043,2000,George W. Bush,Republican,53631
42043,2000,Albert Gore Jr.,Democratic,44390
42043,2000,Ralph Nader,Green,2059
42043,2000,Patrick Buchanan,Reform,255
42043,2000,Harry Browne,Libertarian,221
42043,2000,Howard Phillips,Constitution,102
42049,2000,Albert Gore Jr.,Democratic,59399
42049,2000,George W. Bush,Republican,49027
42049,2000,Ralph Nader,Green,2980
42049,2000,Howard Phillips,Constitution,449
42049,2000,Harry Browne,Libertarian,242
42049,2000,Patrick Buchanan,Reform,238
42041,2000,George W. Bush,Republican,54802
42041,2000,Albert Gore Jr.,Democratic,31053
42041,2000,Ralph Nader,Green,1749
42041,2000,Harry Browne,Libertarian,222
42041,2000,Patrick Buchanan,Reform,189
42041,2000,Write-ins,-,82
42041,2000,Howard Phillips,Constitution,47
42069,2000,Albert Gore Jr.,Democratic,57471
42069,2000,George W. Bush,Republican,35096
42069,2000,Ralph Nader,Green,2134
42069,2000,Howard Phillips,Constitution,1341
42069,2000,Patrick Buchanan,Reform,264
42069,2000,Harry Browne,Libertarian,75
42125,2000,Albert Gore Jr.,Democratic,44961
42125,2000,George W. Bush,Republican,37339
42125,2000,Ralph Nader,Green,1442
42125,2000,Patrick Buchanan,Reform,528
42125,2000,Harry Browne,Libertarian,111
42125,2000,Howard Phillips,Constitution,60
42019,2000,George W. Bush,Republican,44009
42019,2000,Albert Gore Jr.,Democratic,25037
42019,2000,Ralph Nader,Green,1287
42019,2000,Patrick Buchanan,Reform,316
42019,2000,Harry Browne,Libertarian,125
42019,2000,Howard Phillips,Constitution,50
42019,2000,Write-ins,-,25
42007,2000,Albert Gore Jr.,Democratic,38925
42007,2000,George W. Bush,Republican,32491
42007,2000,Ralph Nader,Green,1450
42007,2000,Patrick Buchanan,Reform,470
42007,2000,Harry Browne,Libertarian,153
42007,2000,Howard Phillips,Constitution,104
42007,2000,Write-ins,-,56
42027,2000,George W. Bush,Republican,26172
42027,2000,Albert Gore Jr.,Democratic,21409
42027,2000,Ralph Nader,Green,1623
42027,2000,Harry Browne,Libertarian,148
42027,2000,Patrick Buchanan,Reform,147
42027,2000,Howard Phillips,Constitution,39
42027,2000,Write-ins,-,37
42055,2000,George W. Bush,Republican,33042
42055,2000,Albert Gore Jr.,Democratic,14922
42055,2000,Ralph Nader,Green,761
42055,2000,Patrick Buchanan,Reform,132
42055,2000,Harry Browne,Libertarian,69
42055,2000,Write-ins,-,50
42055,2000,Howard Phillips,Constitution,43
42089,2000,George W. Bush,Republican,23265
42089,2000,Albert Gore Jr.,Democratic,21939
42089,2000,Ralph Nader,Green,1319
42089,2000,Patrick Buchanan,Reform,123
42089,2000,Harry Browne,Libertarian,116
42089,2000,Howard Phillips,Constitution,116
42021,2000,Albert Gore Jr.,Democratic,30308
42021,2000,George W. Bush,Republican,28001
42021,2000,Ralph Nader,Green,1369
42021,2000,Patrick Buchanan,Reform,350
42021,2000,Howard Phillips,Constitution,170
42021,2000,Harry Browne,Libertarian,88
42107,2000,George W. Bush,Republican,29841
42107,2000,Albert Gore Jr.,Democratic,26215
42107,2000,Ralph Nader,Green,1713
42107,2000,Patrick Buchanan,Reform,399
42107,2000,Harry Browne,Libertarian,92
42107,2000,Howard Phillips,Constitution,40
42075,2000,George W. Bush,Republican,28534
42075,2000,Albert Gore Jr.,Democratic,16093
42075,2000,Ralph Nader,Green,873
42075,2000,Howard Phillips,Constitution,143
42075,2000,Patrick Buchanan,Reform,135
42075,2000,Harry Browne,Libertarian,102
42075,2000,Write-ins,-,17
42013,2000,George W. Bush,Republican,28376
42013,2000,Albert Gore Jr.,Democratic,15774
42013,2000,Ralph Nader,Green,693
42013,2000,Patrick Buchanan,Reform,147
42013,2000,Howard Phillips,Constitution,76
42013,2000,Harry Browne,Libertarian,74
42051,2000,Albert Gore Jr.,Democratic,28152
42051,2000,George W. Bush,Republican,20013
42051,2000,Ralph Nader,Green,798
42051,2000,Patrick Buchanan,Reform,286
42051,2000,Howard Phillips,Constitution,225
42051,2000,Harry Browne,Libertarian,58
42085,2000,Albert Gore Jr.,Democratic,23817
42085,2000,George W. Bush,Republican,23132
42085,2000,Ralph Nader,Green,1073
42085,2000,Howard Phillips,Constitution,348
42085,2000,Patrick Buchanan,Reform,285
42085,2000,Harry Browne,Libertarian,70
42085,2000,Write-ins,-,7
42081,2000,George W. Bush,Republican,27137
42081,2000,Albert Gore Jr.,Democratic,14663
42081,2000,Ralph Nader,Green,965
42081,2000,Howard Phillips,Constitution,217
42081,2000,Patrick Buchanan,Reform,139
42081,2000,Harry Browne,Libertarian,62
42081,2000,Write-ins,-,10
42001,2000,George W. Bush,Republican,20848
42001,2000,Albert Gore Jr.,Democratic,11682
42001,2000,Ralph Nader,Green,696
42001,2000,Patrick Buchanan,Reform,108
42001,2000,Harry Browne,Libertarian,72
42001,2000,Howard Phillips,Constitution,27
42001,2000,Write-ins,-,11
42073,2000,Albert Gore Jr.,Democratic,20593
42073,2000,George W. Bush,Republican,18060
42073,2000,Ralph Nader,Green,653
42073,2000,Patrick Buchanan,Reform,257
42073,2000,Harry Browne,Libertarian,50
42073,2000,Howard Phillips,Constitution,27
42063,2000,George W. Bush,Republican,16799
42063,2000,Albert Gore Jr.,Democratic,13667
42063,2000,Ralph Nader,Green,711
42063,2000,Patrick Buchanan,Reform,161
42063,2000,Harry Browne,Libertarian,46
42063,2000,Howard Phillips,Constitution,17
42039,2000,George W. Bush,Republican,18858
42039,2000,Albert Gore Jr.,Democratic,13250
42039,2000,Ralph Nader,Green,854
42039,2000,Howard Phillips,Constitution,155
42039,2000,Patrick Buchanan,Reform,130
42039,2000,Harry Browne,Libertarian,74
42039,2000,Write-ins,-,7
42097,2000,George W. Bush,Republican,18142
42097,2000,Albert Gore Jr.,Democratic,13670
42097,2000,Ralph Nader,Green,956
42097,2000,Patrick Buchanan,Reform,329
42097,2000,Howard Phillips,Constitution,109
42097,2000,Harry Browne,Libertarian,45
42097,2000,Write-ins,-,3
42111,2000,George W. Bush,Republican,20218
42111,2000,Albert Gore Jr.,Democratic,12028
42111,2000,Ralph Nader,Green,487
42111,2000,Patrick Buchanan,Reform,181
42111,2000,Harry Browne,Libertarian,47
42111,2000,Howard Phillips,Constitution,24
42033,2000,George W. Bush,Republican,18019
42033,2000,Albert Gore Jr.,Democratic,11718
42033,2000,Ralph Nader,Green,570
42033,2000,Patrick Buchanan,Reform,233
42033,2000,Harry Browne,Libertarian,43
42033,2000,Howard Phillips,Constitution,26
42033,2000,Write-ins,-,24
42005,2000,George W. Bush,Republican,15508
42005,2000,Albert Gore Jr.,Democratic,11127
42005,2000,Ralph Nader,Green,485
42005,2000,Patrick Buchanan,Reform,242
42005,2000,Howard Phillips,Constitution,31
42005,2000,Harry Browne,Libertarian,30
42025,2000,Albert Gore Jr.,Democratic,10668
42025,2000,George W. Bush,Republican,9717
42025,2000,Ralph Nader,Green,574
42025,2000,Howard Phillips,Constitution,187
42025,2000,Patrick Buchanan,Reform,90
42025,2000,Harry Browne,Libertarian,41
42037,2000,George W. Bush,Republican,12095
42037,2000,Albert Gore Jr.,Democratic,8975
42037,2000,Ralph Nader,Green,663
42037,2000,Patrick Buchanan,Reform,91
42037,2000,Harry Browne,Libertarian,49
42037,2000,Howard Phillips,Constitution,21
42037,2000,Write-ins,-,17
42103,2000,George W. Bush,Republican,9339
42103,2000,Albert Gore Jr.,Democratic,7330
42103,2000,Ralph Nader,Green,498
42103,2000,Howard Phillips,Constitution,99
42103,2000,Patrick Buchanan,Reform,57
42103,2000,Harry Browne,Libertarian,41
42015,2000,George W. Bush,Republican,14660
42015,2000,Albert Gore Jr.,Democratic,7911
42015,2000,Ralph Nader,Green,600
42015,2000,Patrick Buchanan,Reform,89
42015,2000,Harry Browne,Libertarian,48
42015,2000,Howard Phillips,Constitution,22
42015,2000,Write-ins,-,22
42127,2000,George W. Bush,Republican,11201
42127,2000,Albert Gore Jr.,Democratic,6904
42127,2000,Ralph Nader,Green,625
42127,2000,Patrick Buchanan,Reform,88
42127,2000,Howard Phillips,Constitution,63
42127,2000,Harry Browne,Libertarian,33
42127,2000,Write-ins,-,2
42009,2000,George W. Bush,Republican,13598
42009,2000,Albert Gore Jr.,Democratic,5474
42009,2000,Ralph Nader,Green,265
42009,2000,Patrick Buchanan,Reform,71
42009,2000,Harry Browne,Libertarian,19
42009,2000,Howard Phillips,Constitution,8
42121,2000,George W. Bush,Republican,11642
42121,2000,Albert Gore Jr.,Democratic,8196
42121,2000,Ralph Nader,Green,467
42121,2000,Patrick Buchanan,Reform,121
42121,2000,Howard Phillips,Constitution,55
42121,2000,Harry Browne,Libertarian,42
42121,2000,Write-ins,-,18
42099,2000,George W. Bush,Republican,11184
42099,2000,Albert Gore Jr.,Democratic,4459
42099,2000,Ralph Nader,Green,309
42099,2000,Patrick Buchanan,Reform,65
42099,2000,Harry Browne,Libertarian,39
42099,2000,Howard Phillips,Constitution,15
42099,2000,Write-ins,-,8
42061,2000,George W. Bush,Republican,10408
42061,2000,Albert Gore Jr.,Democratic,5073
42061,2000,Ralph Nader,Green,340
42061,2000,Patrick Buchanan,Reform,103
42061,2000,Harry Browne,Libertarian,21
42061,2000,Howard Phillips,Constitution,12
42061,2000,Write-ins,-,4
42065,2000,George W. Bush,Republican,11473
42065,2000,Albert Gore Jr.,Democratic,5566
42065,2000,Ralph Nader,Green,339
42065,2000,Patrick Buchanan,Reform,120
42065,2000,Harry Browne,Libertarian,47
42065,2000,Howard Phillips,Constitution,29
42065,2000,Write-ins,-,12
42115,2000,George W. Bush,Republican,10226
42115,2000,Albert Gore Jr.,Democratic,6481
42115,2000,Ralph Nader,Green,459
42115,2000,Patrick Buchanan,Reform,61
42115,2000,Harry Browne,Libertarian,32
42115,2000,Howard Phillips,Constitution,12
42087,2000,George W. Bush,Republican,9400
42087,2000,Albert Gore Jr.,Democratic,4835
42087,2000,Ralph Nader,Green,264
42087,2000,Howard Phillips,Constitution,49
42087,2000,Patrick Buchanan,Reform,41
42087,2000,Harry Browne,Libertarian,25
42117,2000,George W. Bush,Republican,9635
42117,2000,Albert Gore Jr.,Democratic,4617
42117,2000,Ralph Nader,Green,404
42117,2000,Patrick Buchanan,Reform,52
42117,2000,Harry Browne,Libertarian,40
42117,2000,Howard Phillips,Constitution,24
42123,2000,George W. Bush,Republican,9290
42123,2000,Albert Gore Jr.,Democratic,7537
42123,2000,Ralph Nader,Green,466
42123,2000,Howard Phillips,Constitution,129
42123,2000,Patrick Buchanan,Reform,87
42123,2000,Harry Browne,Libertarian,32
42123,2000,Write-ins,-,11
42119,2000,George W. Bush,Republican,8523
42119,2000,Albert Gore Jr.,Democratic,4209
42119,2000,Ralph Nader,Green,373
42119,2000,Patrick Buchanan,Reform,33
42119,2000,Harry Browne,Libertarian,20
42119,2000,Howard Phillips,Constitution,17
42031,2000,George W. Bush,Republican,9796
42031,2000,Albert Gore Jr.,Democratic,5605
42031,2000,Ralph Nader,Green,293
42031,2000,Patrick Buchanan,Reform,102
42031,2000,Harry Browne,Libertarian,31
42031,2000,Howard Phillips,Constitution,16
42031,2000,Write-ins,-,6
42109,2000,George W. Bush,Republican,8963
42109,2000,Albert Gore Jr.,Democratic,3536
42109,2000,Ralph Nader,Green,271
42109,2000,Patrick Buchanan,Reform,46
42109,2000,Harry Browne,Libertarian,15
42109,2000,Howard Phillips,Constitution,10
42083,2000,George W. Bush,Republican,9661
42083,2000,Albert Gore Jr.,Democratic,5510
42083,2000,Ralph Nader,Green,403
42083,2000,Howard Phillips,Constitution,129
42083,2000,Patrick Buchanan,Reform,64
42083,2000,Harry Browne,Libertarian,37
42083,2000,Write-ins,-,2
42059,2000,Albert Gore Jr.,Democratic,7230
42059,2000,George W. Bush,Republican,5890
42059,2000,Ralph Nader,Green,337
42059,2000,Patrick Buchanan,Reform,120
42059,2000,Harry Browne,Libertarian,39
42059,2000,Write-ins,-,19
42059,2000,Howard Phillips,Constitution,18
42035,2000,George W. Bush,Republican,6064
42035,2000,Albert Gore Jr.,Democratic,5521
42035,2000,Ralph Nader,Green,307
42035,2000,Howard Phillips,Constitution,46
42035,2000,Patrick Buchanan,Reform,43
42035,2000,Harry Browne,Libertarian,13
42047,2000,George W. Bush,Republican,7347
42047,2000,Albert Gore Jr.,Democratic,5754
42047,2000,Ralph Nader,Green,352
42047,2000,Patrick Buchanan,Reform,90
42047,2000,Howard Phillips,Constitution,18
42047,2000,Harry Browne,Libertarian,17
42047,2000,Write-ins,-,2
42131,2000,George W. Bush,Republican,6922
42131,2000,Albert Gore Jr.,Democratic,4363
42131,2000,Ralph Nader,Green,344
42131,2000,Patrick Buchanan,Reform,32
42131,2000,Harry Browne,Libertarian,26
42131,2000,Write-ins,-,16
42131,2000,Howard Phillips,Constitution,6
42067,2000,George W. Bush,Republican,5795
42067,2000,Albert Gore Jr.,Democratic,2656
42067,2000,Ralph Nader,Green,158
42067,2000,Patrick Buchanan,Reform,28
42067,2000,Harry Browne,Libertarian,21
42067,2000,Howard Phillips,Constitution,9
42093,2000,George W. Bush,Republican,3960
42093,2000,Albert Gore Jr.,Democratic,2356
42093,2000,Ralph Nader,Green,132
42093,2000,Patrick Buchanan,Reform,26
42093,2000,Harry Browne,Libertarian,10
42093,2000,Howard Phillips,Constitution,8
42093,2000,Write-ins,-,3
42105,2000,George W. Bush,Republican,4858
42105,2000,Albert Gore Jr.,Democratic,2037
42105,2000,Ralph Nader,Green,146
42105,2000,Patrick Buchanan,Reform,24
42105,2000,Harry Browne,Libertarian,18
42105,2000,Howard Phillips,Constitution,7
42105,2000,Write-ins,-,4
42057,2000,George W. Bush,Republican,3753
42057,2000,Albert Gore Jr.,Democratic,1425
42057,2000,Ralph Nader,Green,77
42057,2000,Patrick Buchanan,Reform,20
42057,2000,Harry Browne,Libertarian,9
42057,2000,Howard Phillips,Constitution,1
42113,2000,George W. Bush,Republican,1928
42113,2000,Albert Gore Jr.,Democratic,1066
42113,2000,Ralph Nader,Green,91
42113,2000,Patrick Buchanan,Reform,10
42113,2000,Harry Browne,Libertarian,6
42113,2000,Howard Phillips,Constitution,4
42053,2000,George W. Bush,Republican,1371
42053,2000,Albert Gore Jr.,Democratic,843
42053,2000,Ralph Nader,Green,57
42053,2000,Patrick Buchanan,Reform,9
42053,2000,Harry Browne,Libertarian,2
42053,2000,Howard Phillips,Constitution,1
42023,2000,George W. Bush,Republican,1383
42023,2000,Albert Gore Jr.,Democratic,779
42023,2000,Ralph Nader,Green,50
42023,2000,Patrick Buchanan,Reform,26
42023,2000,Howard Phillips,Constitution,5
42023,2000,Harry Browne,Libertarian,3
44001,2000,Albert Gore Jr.,Democratic,13424
44001,2000,George W. Bush,Republican,8375
44001,2000,Ralph Nader,Green,1283
44001,2000,Patrick Buchanan,Reform,107
44001,2000,Harry Browne,Libertarian,36
44001,2000,Write-ins,-,20
44001,2000,John Hagelin,Natural Law,16
44001,2000,Monica Moorehead,Workers World,6
44001,2000,Howard Phillips,Constitution,4
44001,2000,David McReynolds,Socialist,1
44003,2000,Albert Gore Jr.,Democratic,43265
44003,2000,George W. Bush,Republican,25291
44003,2000,Ralph Nader,Green,4140
44003,2000,Patrick Buchanan,Reform,480
44003,2000,Harry Browne,Libertarian,135
44003,2000,Write-ins,-,56
44003,2000,John Hagelin,Natural Law,40
44003,2000,Monica Moorehead,Workers World,30
44003,2000,Howard Phillips,Constitution,17
44003,2000,David McReynolds,Socialist,14
44003,2000,James Harris,Soc. Workers,2
44005,2000,Albert Gore Jr.,Democratic,20790
44005,2000,George W. Bush,Republican,14258
44005,2000,Ralph Nader,Green,2427
44005,2000,Patrick Buchanan,Reform,158
44005,2000,Harry Browne,Libertarian,96
44005,2000,Write-ins,-,42
44005,2000,John Hagelin,Natural Law,31
44005,2000,Monica Moorehead,Workers World,21
44005,2000,Howard Phillips,Constitution,8
44005,2000,David McReynolds,Socialist,4
44005,2000,James Harris,Soc. Workers,3
44007,2000,Albert Gore Jr.,Democratic,142469
44007,2000,George W. Bush,Republican,61378
44007,2000,Ralph Nader,Green,12352
44007,2000,Patrick Buchanan,Reform,1271
44007,2000,Harry Browne,Libertarian,339
44007,2000,Write-ins,-,148
44007,2000,John Hagelin,Natural Law,133
44007,2000,Monica Moorehead,Workers World,118
44007,2000,Howard Phillips,Constitution,48
44007,2000,James Harris,Soc. Workers,26
44007,2000,David McReynolds,Socialist,26
44009,2000,Albert Gore Jr.,Democratic,29560
44009,2000,George W. Bush,Republican,21253
44009,2000,Ralph Nader,Green,4850
44009,2000,Patrick Buchanan,Reform,257
44009,2000,Harry Browne,Libertarian,136
44009,2000,Write-ins,-,63
44009,2000,John Hagelin,Natural Law,51
44009,2000,Monica Moorehead,Workers World,24
44009,2000,Howard Phillips,Constitution,20
44009,2000,David McReynolds,Socialist,7
44009,2000,James Harris,Soc. Workers,3
45045,2000,George W. Bush,Republican,92714
45045,2000,Albert Gore Jr.,Democratic,43810
45045,2000,Ralph Nader,United Citizens,2388
45045,2000,Harry Browne,Libertarian,584
45045,2000,Patrick Buchanan,Reform,485
45045,2000,Howard Phillips,Constitution,223
45045,2000,John Hagelin,Natural Law,89
45019,2000,George W. Bush,Republican,58229
45019,2000,Albert Gore Jr.,Democratic,49520
45019,2000,Ralph Nader,United Citizens,2631
45019,2000,Harry Browne,Libertarian,714
45019,2000,Patrick Buchanan,Reform,154
45019,2000,Howard Phillips,Constitution,149
45019,2000,John Hagelin,Natural Law,79
45079,2000,Albert Gore Jr.,Democratic,63179
45079,2000,George W. Bush,Republican,50164
45079,2000,Ralph Nader,United Citizens,2356
45079,2000,Harry Browne,Libertarian,426
45079,2000,Patrick Buchanan,Reform,158
45079,2000,Howard Phillips,Constitution,144
45079,2000,John Hagelin,Natural Law,54
45051,2000,George W. Bush,Republican,40300
45051,2000,Albert Gore Jr.,Democratic,29113
45051,2000,Ralph Nader,United Citizens,1405
45051,2000,Harry Browne,Libertarian,181
45051,2000,Patrick Buchanan,Reform,145
45051,2000,Howard Phillips,Constitution,78
45051,2000,John Hagelin,Natural Law,43
45063,2000,George W. Bush,Republican,58095
45063,2000,Albert Gore Jr.,Democratic,22830
45063,2000,Ralph Nader,United Citizens,1444
45063,2000,Harry Browne,Libertarian,373
45063,2000,Patrick Buchanan,Reform,211
45063,2000,Howard Phillips,Constitution,84
45063,2000,John Hagelin,Natural Law,44
45083,2000,George W. Bush,Republican,52114
45083,2000,Albert Gore Jr.,Democratic,29559
45083,2000,Ralph Nader,United Citizens,1150
45083,2000,Harry Browne,Libertarian,280
45083,2000,Patrick Buchanan,Reform,247
45083,2000,Howard Phillips,Constitution,136
45083,2000,John Hagelin,Natural Law,67
45091,2000,George W. Bush,Republican,33776
45091,2000,Albert Gore Jr.,Democratic,19251
45091,2000,Ralph Nader,United Citizens,840
45091,2000,Harry Browne,Libertarian,290
45091,2000,Patrick Buchanan,Reform,115
45091,2000,Howard Phillips,Constitution,53
45091,2000,John Hagelin,Natural Law,26
45007,2000,George W. Bush,Republican,35827
45007,2000,Albert Gore Jr.,Democratic,19606
45007,2000,Ralph Nader,United Citizens,777
